asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_comision,id_legislador,licencia,otras_comisiones
1,1,0,0,2018-09-12,529,1104,2743,0,0
1,1,0,0,2018-09-13,530,1104,2743,0,0
1,1,0,0,2018-09-13,531,1104,2743,0,0
0,1,0,0,2018-09-14,532,1104,2743,0,0
0,1,1,0,2018-06-04,533,927,2743,0,0
1,1,0,0,2015-04-15,534,324,2743,0,0
1,1,0,0,2018-03-14,535,324,2743,0,0
0,1,0,0,2015-04-14,536,418,2743,0,1
1,1,0,0,2015-05-12,537,418,2743,0,0
1,1,0,0,2018-03-13,538,418,2743,0,0
1,1,0,0,2018-05-22,539,418,2743,0,0
1,1,0,0,2018-05-29,540,418,2743,0,0
1,1,0,0,2018-06-05,541,418,2743,0,0
1,1,0,0,2018-06-06,542,418,2743,0,0
1,1,0,0,2019-04-02,543,418,2743,0,0
1,1,0,0,2015-04-14,544,312,8883,0,0
1,1,0,0,2015-04-14,545,311,8883,0,0
0,1,1,0,2015-04-21,546,311,8883,0,0
0,1,1,0,2015-04-28,547,311,8883,0,0
0,1,1,0,2015-05-26,548,311,8883,0,0
1,1,0,0,2015-04-14,549,321,8883,0,0
0,1,1,0,2015-04-20,550,321,8883,0,0
0,1,1,0,2015-05-25,551,321,8883,0,0
1,1,0,0,2015-04-16,552,315,8883,0,0
1,1,0,0,2015-04-21,553,315,8883,0,0
0,1,1,0,2015-04-28,554,315,8883,0,0
0,1,1,0,2015-05-28,555,315,8883,0,0
1,1,0,0,2019-04-10,556,317,11535,0,0
0,1,0,1,2016-10-13,557,73,11535,0,0
0,1,0,1,2017-05-17,558,73,11535,0,0
0,1,0,1,2017-08-16,559,73,11535,0,0
0,1,0,1,2017-10-04,560,73,11535,0,0
0,1,0,1,2017-10-05,561,73,11535,0,0
0,1,0,1,2017-10-11,562,73,11535,0,0
0,1,0,1,2017-10-18,563,73,11535,0,0
0,1,0,1,2017-12-06,564,73,11535,0,0
1,1,0,0,2018-03-14,565,73,11535,0,0
1,1,0,0,2018-04-11,566,73,11535,0,0
1,1,0,0,2018-05-16,567,73,11535,0,0
1,1,0,0,2018-06-06,568,73,11535,0,0
1,1,0,0,2018-06-13,569,73,11535,0,0
1,1,0,0,2018-09-05,570,73,11535,0,0
1,1,0,0,2018-12-19,571,73,11535,0,0
1,1,0,0,2019-03-13,572,73,11535,0,0
1,1,0,0,2019-05-08,573,73,11535,0,0
0,1,0,1,2017-10-05,574,1091,11535,0,0
0,1,0,1,2019-03-14,575,1157,11535,0,0
1,1,0,0,2019-04-10,576,322,11535,0,0
1,1,0,0,2018-11-13,577,347,11535,0,0
0,1,0,0,2015-06-03,578,317,1044,0,1
1,1,0,0,2015-06-10,579,317,1044,0,0
0,1,1,0,2015-07-15,580,317,1044,0,0
0,1,0,0,2015-08-05,581,317,1044,0,1
1,1,0,0,2015-09-09,582,317,1044,0,0
0,1,1,0,2015-09-16,583,317,1044,0,0
1,1,0,0,2015-10-07,584,317,1044,0,0
1,1,0,0,2015-10-14,585,317,1044,0,0
1,1,0,0,2016-03-02,586,317,1044,0,0
1,1,0,0,2016-03-09,587,317,1044,0,0
1,1,0,0,2016-03-16,588,317,1044,0,0
1,1,0,0,2016-03-30,589,317,1044,0,0
1,1,0,0,2016-04-06,590,317,1044,0,0
1,1,0,0,2016-04-13,591,317,1044,0,0
0,1,0,0,2016-05-11,592,317,1044,0,1
0,1,1,0,2016-06-01,593,317,1044,0,0
1,1,0,0,2016-06-08,594,317,1044,0,0
1,1,0,0,2016-06-15,595,317,1044,0,0
0,1,0,0,2016-07-13,596,317,1044,0,1
0,1,0,0,2016-08-03,597,317,1044,0,1
1,1,0,0,2016-08-10,598,317,1044,0,0
1,1,0,0,2016-10-05,599,317,1044,0,0
0,1,0,0,2016-10-12,600,317,1044,0,1
1,1,0,0,2016-11-09,601,317,1044,0,0
0,1,0,0,2016-11-16,602,317,1044,0,1
0,1,1,0,2016-11-21,603,317,1044,0,0
1,1,0,0,2016-12-07,604,317,1044,0,0
1,1,0,0,2016-12-14,605,317,1044,0,0
1,1,0,0,2017-04-05,606,317,1044,0,0
0,1,1,0,2017-05-03,607,317,1044,0,0
0,1,1,0,2017-05-10,608,317,1044,0,0
0,1,1,0,2017-05-17,609,317,1044,0,0
1,1,0,0,2017-06-14,610,317,1044,0,0
0,1,1,0,2017-07-26,611,317,1044,0,0
1,1,0,0,2017-10-04,612,317,1044,0,0
0,1,1,0,2017-10-11,613,317,1044,0,0
1,1,0,0,2017-10-18,614,317,1044,0,0
1,1,0,0,2017-10-25,615,317,1044,0,0
1,1,0,0,2017-11-08,616,317,1044,0,0
1,1,0,0,2017-11-22,617,317,1044,0,0
0,1,1,0,2017-12-06,618,317,1044,0,0
1,1,0,0,2017-12-13,619,317,1044,0,0
1,1,0,0,2017-12-20,620,317,1044,0,0
1,1,0,0,2017-12-20,621,317,1044,0,0
1,1,0,0,2018-03-07,622,317,1044,0,0
0,1,1,0,2018-03-14,623,317,1044,0,0
1,1,0,0,2018-04-04,624,317,1044,0,0
1,1,0,0,2018-04-11,625,317,1044,0,0
1,1,0,0,2018-05-02,626,317,1044,0,0
1,1,0,0,2018-05-09,627,317,1044,0,0
1,1,0,0,2018-05-16,628,317,1044,0,0
1,1,0,0,2018-06-13,629,317,1044,0,0
0,1,1,0,2018-08-01,630,317,1044,0,0
1,1,0,0,2018-08-08,631,317,1044,0,0
1,1,0,0,2018-10-03,632,317,1044,0,0
1,1,0,0,2018-10-10,633,317,1044,0,0
0,1,1,0,2018-11-07,634,317,1044,0,0
1,1,0,0,2018-11-14,635,317,1044,0,0
0,1,1,0,2018-12-05,636,317,1044,0,0
1,1,0,0,2019-03-13,637,317,1044,0,0
1,1,0,0,2019-04-10,638,317,1044,0,0
1,1,0,0,2019-05-08,639,317,1044,0,0
1,1,0,0,2018-01-24,640,1156,1044,0,0
1,1,0,0,2016-06-08,641,1113,1044,0,0
1,1,0,0,2016-07-13,642,1113,1044,0,0
1,1,0,0,2015-07-27,643,1113,1044,0,0
1,1,0,0,2016-07-27,644,1113,1044,0,0
1,1,0,0,2016-10-19,645,1113,1044,0,0
1,1,0,0,2016-12-14,646,1113,1044,0,0
1,1,0,0,2017-03-01,647,1113,1044,0,0
1,1,0,0,2017-03-22,648,1113,1044,0,0
1,1,0,0,2017-04-27,649,1113,1044,0,0
1,1,0,0,2017-05-24,650,1113,1044,0,0
1,1,0,0,2017-05-31,651,1113,1044,0,0
0,1,1,0,2017-06-28,652,1113,1044,0,0
1,1,0,0,2017-07-19,653,1113,1044,0,0
1,1,0,0,2017-07-27,654,1113,1044,0,0
0,1,1,0,2018-08-22,655,1120,1044,0,0
1,1,0,0,2018-10-31,656,1120,1044,0,0
0,1,0,0,2017-12-13,657,1155,1044,1,0
1,1,0,0,2015-04-15,658,945,1044,0,0
1,1,0,0,2015-06-03,659,945,1044,0,0
1,1,0,0,2015-06-10,660,945,1044,0,0
1,1,0,0,2015-08-05,661,945,1044,0,0
1,1,0,0,2016-03-02,662,945,1044,0,0
1,1,0,0,2016-03-09,663,945,1044,0,0
1,1,0,0,2016-04-13,664,945,1044,0,0
1,1,0,0,2016-05-04,665,945,1044,0,0
1,1,0,0,2016-05-11,666,945,1044,0,0
1,1,0,0,2016-06-01,667,945,1044,0,0
1,1,0,0,2016-06-08,668,945,1044,0,0
1,1,0,0,2016-06-15,669,945,1044,0,0
1,1,0,0,2016-08-03,670,945,1044,0,0
0,1,1,0,2016-09-28,671,945,1044,0,0
1,1,0,0,2016-10-05,672,945,1044,0,0
1,1,0,0,2016-10-12,673,945,1044,0,0
1,1,0,0,2016-11-09,674,945,1044,0,0
1,1,0,0,2016-11-16,675,945,1044,0,0
1,1,0,0,2016-12-07,676,945,1044,0,0
1,1,0,0,2016-12-14,677,945,1044,0,0
0,1,1,0,2016-12-21,678,945,1044,0,0
1,1,0,0,2017-02-08,679,945,1044,0,0
1,1,0,0,2017-02-15,680,945,1044,0,0
1,1,0,0,2017-03-08,681,945,1044,0,0
1,1,0,0,2017-03-22,682,945,1044,0,0
1,1,0,0,2017-04-05,683,945,1044,0,0
0,1,1,0,2017-05-10,684,945,1044,0,0
1,1,0,0,2017-05-17,685,945,1044,0,0
0,1,1,0,2017-10-11,686,945,1044,0,0
1,1,0,0,2017-11-08,687,945,1044,0,0
1,1,0,0,2017-11-22,688,945,1044,0,0
1,1,0,0,2017-12-06,689,945,1044,0,0
1,1,0,0,2017-12-27,690,945,1044,0,0
1,1,0,0,2018-03-07,691,945,1044,0,0
1,1,0,0,2018-05-02,692,945,1044,0,0
1,1,0,0,2018-05-09,693,945,1044,0,0
1,1,0,0,2018-05-16,694,945,1044,0,0
1,1,0,0,2018-06-13,695,945,1044,0,0
0,1,1,0,2018-08-01,696,945,1044,0,0
1,1,0,0,2018-08-08,697,945,1044,0,0
1,1,0,0,2018-08-15,698,945,1044,0,0
1,1,0,0,2018-10-03,699,945,1044,0,0
1,1,0,0,2018-10-17,700,945,1044,0,0
0,1,1,0,2018-11-07,701,945,1044,0,0
0,1,1,0,2018-12-05,702,945,1044,0,0
1,1,0,0,2018-12-12,703,945,1044,0,0
1,1,0,0,2019-03-13,704,945,1044,0,0
1,1,0,0,2019-05-08,705,945,1044,0,0
1,1,0,0,2016-06-16,706,1116,1044,0,0
1,1,0,0,2015-04-09,707,315,1044,0,0
1,1,0,0,2015-04-16,708,315,1044,0,0
1,1,0,0,2015-04-21,709,315,1044,0,0
0,1,1,0,2015-04-28,710,315,1044,0,0
1,1,0,0,2015-05-14,711,315,1044,0,0
1,1,0,0,2015-05-28,712,315,1044,0,0
1,1,0,0,2015-06-04,713,315,1044,0,0
1,1,0,0,2015-06-11,714,315,1044,0,0
1,1,0,0,2015-06-18,715,315,1044,0,0
1,1,0,0,2015-06-25,716,315,1044,0,0
1,1,0,0,2015-07-16,717,315,1044,0,0
1,1,0,0,2015-07-23,718,315,1044,0,0
1,1,0,0,2015-07-30,719,315,1044,0,0
1,1,0,0,2015-08-06,720,315,1044,0,0
1,1,0,0,2015-08-13,721,315,1044,0,0
0,1,1,0,2015-08-20,722,315,1044,0,0
1,1,0,0,2015-09-10,723,315,1044,0,0
1,1,0,0,2015-10-08,724,315,1044,0,0
1,1,0,0,2015-12-10,725,315,1044,0,0
1,1,0,0,2015-12-17,726,315,1044,0,0
1,1,0,0,2015-12-28,727,315,1044,0,0
0,1,1,0,2016-03-03,728,315,1044,0,0
0,1,1,0,2016-03-10,729,315,1044,0,0
1,1,0,0,2016-03-17,730,315,1044,0,0
1,1,0,0,2016-04-07,731,315,1044,0,0
1,1,0,0,2016-04-14,732,315,1044,0,0
1,1,0,0,2016-04-21,733,315,1044,0,0
1,1,0,0,2016-05-12,734,315,1044,0,0
0,1,1,0,2016-05-26,735,315,1044,0,0
0,1,1,0,2016-06-02,736,315,1044,0,0
1,1,0,0,2016-06-09,737,315,1044,0,0
1,1,0,0,2016-06-16,738,315,1044,0,0
1,1,0,0,2016-06-20,739,315,1044,0,0
1,1,0,0,2016-07-14,740,315,1044,0,0
1,1,0,0,2016-07-28,741,315,1044,0,0
1,1,0,0,2016-08-11,742,315,1044,0,0
0,1,1,0,2016-09-21,743,315,1044,0,0
1,1,0,0,2016-09-29,744,315,1044,0,0
0,1,1,0,2016-10-06,745,315,1044,0,0
1,1,0,0,2016-10-13,746,315,1044,0,0
1,1,0,0,2016-10-20,747,315,1044,0,0
1,1,0,0,2016-11-03,748,315,1044,0,0
1,1,0,0,2016-11-10,749,315,1044,0,0
1,1,0,0,2016-11-17,750,315,1044,0,0
1,1,0,0,2016-11-24,751,315,1044,0,0
1,1,0,0,2016-12-01,752,315,1044,0,0
1,1,0,0,2016-12-06,753,315,1044,0,0
1,1,0,0,2016-12-08,754,315,1044,0,0
1,1,0,0,2016-12-15,755,315,1044,0,0
1,1,0,0,2016-12-20,756,315,1044,0,0
1,1,0,0,2016-12-22,757,315,1044,0,0
1,1,0,0,2017-02-07,758,315,1044,0,0
1,1,0,0,2017-03-09,759,315,1044,0,0
1,1,0,0,2017-03-16,760,315,1044,0,0
0,1,1,0,2017-03-30,761,315,1044,0,0
1,1,0,0,2017-04-06,762,315,1044,0,0
1,1,0,0,2017-04-20,763,315,1044,0,0
0,1,1,0,2017-05-04,764,315,1044,0,0
0,1,1,0,2017-05-11,765,315,1044,0,0
1,1,0,0,2017-05-18,766,315,1044,0,0
0,1,1,0,2017-06-01,767,315,1044,0,0
1,1,0,0,2017-06-08,768,315,1044,0,0
1,1,0,0,2017-06-15,769,315,1044,0,0
0,1,1,0,2017-07-13,770,315,1044,0,0
1,1,0,0,2017-07-20,771,315,1044,0,0
1,1,0,0,2017-07-27,772,315,1044,0,0
0,1,1,0,2017-10-05,773,315,1044,0,0
1,1,0,0,2017-10-12,774,315,1044,0,0
1,1,0,0,2017-10-19,775,315,1044,0,0
1,1,0,0,2017-11-09,776,315,1044,0,0
1,1,0,0,2017-11-16,777,315,1044,0,0
1,1,0,0,2017-11-23,778,315,1044,0,0
0,1,1,0,2017-11-30,779,315,1044,0,0
1,1,0,0,2017-12-07,780,315,1044,0,0
0,1,1,0,2017-12-14,781,315,1044,0,0
1,1,0,0,2017-12-20,782,315,1044,0,0
1,1,0,0,2017-12-27,783,315,1044,0,0
0,1,1,0,2018-02-06,784,315,1044,0,0
0,1,1,0,2018-03-08,785,315,1044,0,0
1,1,0,0,2018-03-15,786,315,1044,0,0
1,1,0,0,2018-03-22,787,315,1044,0,0
1,1,0,0,2018-04-05,788,315,1044,0,0
1,1,0,0,2018-04-12,789,315,1044,0,0
0,1,1,0,2018-04-19,790,315,1044,0,0
1,1,0,0,2018-04-26,791,315,1044,0,0
1,1,0,0,2018-05-03,792,315,1044,0,0
1,1,0,0,2018-05-10,793,315,1044,0,0
1,1,0,0,2018-05-24,794,315,1044,0,0
0,1,1,0,2018-05-31,795,315,1044,0,0
0,1,1,0,2018-06-11,796,315,1044,0,0
1,1,0,0,2018-06-14,797,315,1044,0,0
0,1,1,0,2018-07-05,798,315,1044,0,0
1,1,0,0,2018-07-19,799,315,1044,0,0
1,1,0,0,2018-07-26,800,315,1044,0,0
1,1,0,0,2018-08-02,801,315,1044,0,0
0,1,1,0,2018-08-09,802,315,1044,0,0
0,1,1,0,2018-10-11,803,315,1044,0,0
1,1,0,0,2018-11-01,804,315,1044,0,0
1,1,0,0,2018-12-17,805,315,1044,0,0
1,1,0,0,2019-03-14,806,315,1044,0,0
1,1,0,0,2019-03-21,807,315,1044,0,0
1,1,0,0,2019-04-04,808,315,1044,0,0
1,1,0,0,2019-04-09,809,315,1044,0,0
0,1,1,0,2019-04-11,810,315,1044,0,0
1,1,0,0,2019-05-02,811,315,1044,0,0
1,1,0,0,2019-05-09,812,315,1044,0,0
1,1,0,0,2015-08-26,813,1104,1044,0,0
0,1,1,0,2015-09-02,814,1104,1044,0,0
1,1,0,0,2015-09-09,815,1104,1044,0,0
1,1,0,0,2015-10-21,816,1104,1044,0,0
1,1,0,0,2015-10-22,817,1104,1044,0,0
1,1,0,0,2015-10-26,818,1104,1044,0,0
1,1,0,0,2015-10-26,819,1104,1044,0,0
1,1,0,0,2015-10-27,820,1104,1044,0,0
1,1,0,0,2015-10-27,821,1104,1044,0,0
1,1,0,0,2015-10-28,822,1104,1044,0,0
1,1,0,0,2015-10-28,823,1104,1044,0,0
1,1,0,0,2015-10-29,824,1104,1044,0,0
1,1,0,0,2015-10-29,825,1104,1044,0,0
1,1,0,0,2015-10-30,826,1104,1044,0,0
1,1,0,0,2015-11-03,827,1104,1044,0,0
1,1,0,0,2015-11-03,828,1104,1044,0,0
1,1,0,0,2015-11-04,829,1104,1044,0,0
1,1,0,0,2015-11-04,830,1104,1044,0,0
1,1,0,0,2015-11-05,831,1104,1044,0,0
1,1,0,0,2015-11-05,832,1104,1044,0,0
1,1,0,0,2015-11-09,833,1104,1044,0,0
1,1,0,0,2015-11-09,834,1104,1044,0,0
1,1,0,0,2015-11-10,835,1104,1044,0,0
1,1,0,0,2015-11-10,836,1104,1044,0,0
1,1,0,0,2015-11-11,837,1104,1044,0,0
1,1,0,0,2015-11-11,838,1104,1044,0,0
1,1,0,0,2015-11-12,839,1104,1044,0,0
1,1,0,0,2015-11-13,840,1104,1044,0,0
0,1,1,0,2015-11-16,841,1104,1044,0,0
1,1,0,0,2015-11-16,842,1104,1044,0,0
1,1,0,0,2015-11-17,843,1104,1044,0,0
1,1,0,0,2015-11-17,844,1104,1044,0,0
1,1,0,0,2015-11-23,845,1104,1044,0,0
1,1,0,0,2015-11-23,846,1104,1044,0,0
1,1,0,0,2015-11-24,847,1104,1044,0,0
1,1,0,0,2015-11-24,848,1104,1044,0,0
1,1,0,0,2015-11-25,849,1104,1044,0,0
1,1,0,0,2016-08-10,850,1104,1044,0,0
1,1,0,0,2016-08-15,851,1104,1044,0,0
1,1,0,0,2016-08-16,852,1104,1044,0,0
1,1,0,0,2016-08-16,853,1104,1044,0,0
1,1,0,0,2016-08-17,854,1104,1044,0,0
1,1,0,0,2016-08-17,855,1104,1044,0,0
1,1,0,0,2016-08-18,856,1104,1044,0,0
1,1,0,0,2016-08-18,857,1104,1044,0,0
1,1,0,0,2016-08-19,858,1104,1044,0,0
1,1,0,0,2016-08-22,859,1104,1044,0,0
1,1,0,0,2016-08-22,860,1104,1044,0,0
1,1,0,0,2016-08-23,861,1104,1044,0,0
1,1,0,0,2016-08-23,862,1104,1044,0,0
1,1,0,0,2016-08-26,863,1104,1044,0,0
1,1,0,0,2016-08-29,864,1104,1044,0,0
1,1,0,0,2016-08-30,865,1104,1044,0,0
1,1,0,0,2016-08-30,866,1104,1044,0,0
1,1,0,0,2016-08-31,867,1104,1044,0,0
1,1,0,0,2016-08-31,868,1104,1044,0,0
1,1,0,0,2016-09-01,869,1104,1044,0,0
0,1,1,0,2016-09-01,870,1104,1044,0,0
1,1,0,0,2016-09-02,871,1104,1044,0,0
1,1,0,0,2016-09-02,872,1104,1044,0,0
0,1,1,0,2016-09-05,873,1104,1044,0,0
1,1,0,0,2016-09-05,874,1104,1044,0,0
1,1,0,0,2016-09-06,875,1104,1044,0,0
1,1,0,0,2016-09-06,876,1104,1044,0,0
1,1,0,0,2016-09-07,877,1104,1044,0,0
1,1,0,0,2016-09-08,878,1104,1044,0,0
1,1,0,0,2017-08-10,879,1104,1044,0,0
1,1,0,0,2017-08-17,880,1104,1044,0,0
1,1,0,0,2017-08-17,881,1104,1044,0,0
0,1,0,0,2017-08-18,882,1104,1044,0,0
1,1,0,0,2017-08-21,883,1104,1044,0,0
0,1,1,0,2017-08-21,884,1104,1044,0,0
1,1,0,0,2017-08-22,885,1104,1044,0,0
1,1,0,0,2017-08-22,886,1104,1044,0,0
0,1,1,0,2017-08-23,887,1104,1044,0,0
1,1,0,0,2017-08-24,888,1104,1044,0,0
1,1,0,0,2017-08-24,889,1104,1044,0,0
1,1,0,0,2017-08-28,890,1104,1044,0,0
1,1,0,0,2017-08-28,891,1104,1044,0,0
1,1,0,0,2017-08-29,892,1104,1044,0,0
1,1,0,0,2017-08-29,893,1104,1044,0,0
1,1,0,0,2017-08-30,894,1104,1044,0,0
0,1,1,0,2017-08-30,895,1104,1044,0,0
1,1,0,0,2017-08-31,896,1104,1044,0,0
1,1,0,0,2017-08-31,897,1104,1044,0,0
1,1,0,0,2017-09-01,898,1104,1044,0,0
1,1,0,0,2017-09-04,899,1104,1044,0,0
1,1,0,0,2017-09-04,900,1104,1044,0,0
0,1,1,0,2017-09-05,901,1104,1044,0,0
0,1,1,0,2017-09-05,902,1104,1044,0,0
1,1,0,0,2017-09-06,903,1104,1044,0,0
1,1,0,0,2017-09-06,904,1104,1044,0,0
1,1,0,0,2017-09-07,905,1104,1044,0,0
1,1,0,0,2017-09-07,906,1104,1044,0,0
1,1,0,0,2017-09-08,907,1104,1044,0,0
1,1,0,0,2017-09-12,908,1104,1044,0,0
0,1,1,0,2018-08-22,909,1104,1044,0,0
1,1,0,0,2018-08-28,910,1104,1044,0,0
1,1,0,0,2018-08-28,911,1104,1044,0,0
0,1,1,0,2018-08-29,912,1104,1044,0,0
0,1,1,0,2018-08-29,913,1104,1044,0,0
1,1,0,0,2018-08-30,914,1104,1044,0,0
1,1,0,0,2018-08-30,915,1104,1044,0,0
0,1,0,0,2018-08-31,916,1104,1044,0,0
0,1,0,0,2018-08-31,917,1104,1044,0,0
1,1,0,0,2018-09-03,918,1104,1044,0,0
1,1,0,0,2018-09-03,919,1104,1044,0,0
1,1,0,0,2018-09-04,920,1104,1044,0,0
1,1,0,0,2018-09-04,921,1104,1044,0,0
1,1,0,0,2018-09-05,922,1104,1044,0,0
1,1,0,0,2018-09-05,923,1104,1044,0,0
1,1,0,0,2018-09-06,924,1104,1044,0,0
1,1,0,0,2018-09-06,925,1104,1044,0,0
0,1,0,0,2018-09-07,926,1104,1044,0,0
0,1,0,0,2018-09-07,927,1104,1044,0,0
1,1,0,0,2018-09-10,928,1104,1044,0,0
1,1,0,0,2018-09-10,929,1104,1044,0,0
1,1,0,0,2018-09-11,930,1104,1044,0,0
1,1,0,0,2018-09-11,931,1104,1044,0,0
0,1,1,0,2018-09-12,932,1104,1044,0,0
1,1,0,0,2018-09-12,933,1104,1044,0,0
1,1,0,0,2018-09-13,934,1104,1044,0,0
1,1,0,0,2018-09-13,935,1104,1044,0,0
0,1,0,0,2018-09-14,936,1104,1044,0,0
1,1,0,0,2018-09-18,937,1104,1044,0,0
1,1,0,0,2018-09-18,938,1104,1044,0,0
1,1,0,0,2018-09-19,939,1104,1044,0,0
1,1,0,0,2016-05-05,940,314,3237,0,0
1,1,0,0,2016-06-16,941,314,3237,0,0
1,1,0,0,2016-07-14,942,314,3237,0,0
1,1,0,0,2018-06-14,943,314,3237,0,0
1,1,0,0,2015-09-03,944,312,3237,0,0
1,1,0,0,2016-03-17,945,312,3237,0,0
1,1,0,0,2016-06-09,946,312,3237,0,0
1,1,0,0,2019-04-08,947,321,3237,0,0
1,1,0,0,2016-06-16,948,336,3237,0,0
1,1,0,0,2018-06-14,949,336,3237,0,0
1,1,0,0,2017-08-17,950,1104,3237,0,0
0,1,1,0,2017-08-17,951,1104,3237,0,0
0,1,0,0,2017-08-18,952,1104,3237,0,0
1,1,0,0,2018-06-14,953,315,3237,0,0
0,1,1,0,2017-04-05,954,945,3237,0,0
1,1,0,0,2017-07-05,955,945,3237,0,0
1,1,0,0,2018-06-13,956,945,3237,0,0
0,1,1,0,2017-03-08,957,324,3237,0,0
1,1,0,0,2015-07-02,958,314,11533,0,0
1,1,0,0,2015-06-18,959,315,11533,0,0
1,1,0,0,2015-07-02,960,315,11533,0,0
1,1,0,0,2015-07-02,961,336,11533,0,0
1,1,0,0,2015-04-15,962,324,9899,0,0
0,1,0,0,2016-09-14,963,1117,2936,0,1
0,1,1,0,2015-05-12,964,347,9899,0,0
0,1,1,0,2015-06-09,965,347,9899,0,0
1,1,0,0,2015-06-16,966,347,9899,0,0
1,1,0,0,2017-07-03,967,1122,10282,0,0
1,1,0,0,2017-07-10,968,1122,10282,0,0
1,1,0,0,2017-11-07,969,1122,10282,0,0
1,1,0,0,2016-09-21,970,315,10282,0,0
1,1,0,0,2018-08-22,971,1104,10282,0,0
1,1,0,0,2018-05-16,972,322,10282,0,0
1,1,0,0,2017-07-03,973,927,10282,0,0
1,1,0,0,2017-07-10,974,927,10282,0,0
1,1,0,0,2017-11-06,975,927,10282,0,0
1,1,0,0,2018-07-09,976,927,10282,0,0
1,1,0,0,2018-07-16,977,927,10282,0,0
1,1,0,0,2018-08-06,978,927,10282,0,0
1,1,0,0,2018-08-13,979,927,10282,0,0
1,1,0,0,2018-12-10,980,927,10282,0,0
0,1,1,0,2016-05-18,981,354,10282,0,0
0,1,1,0,2016-08-10,982,354,10282,0,0
0,1,1,0,2016-10-12,983,354,10282,0,0
1,1,0,0,2016-11-16,984,354,10282,0,0
1,1,0,0,2017-07-05,985,354,10282,0,0
1,1,0,0,2017-11-08,986,354,10282,0,0
1,1,0,0,2018-07-04,987,354,10282,0,0
1,1,0,0,2018-07-11,988,354,10282,0,0
1,1,0,0,2018-08-01,989,354,10282,0,0
1,1,0,0,2018-08-08,990,354,10282,0,0
1,1,0,0,2018-08-22,991,354,10282,0,0
0,1,1,0,2018-11-07,992,354,10282,0,0
1,1,0,0,2018-11-14,993,354,10282,0,0
1,1,0,0,2018-12-05,994,354,10282,0,0
1,1,0,0,2015-09-15,995,418,10282,0,0
1,1,0,0,2015-12-08,996,418,10282,0,0
1,1,0,0,2017-03-14,997,418,10282,0,0
1,1,0,0,2017-11-07,998,418,10282,0,0
1,1,0,0,2017-12-05,999,418,10282,0,0
0,1,1,0,2018-04-17,1000,418,10282,0,0
1,1,0,0,2018-05-15,1001,418,10282,0,0
1,1,0,0,2018-07-03,1002,418,10282,0,0
1,1,0,0,2018-07-10,1003,418,10282,0,0
1,1,0,0,2018-11-13,1004,418,10282,0,0
1,1,0,0,2019-05-07,1005,418,10282,0,0
1,1,0,0,2015-06-04,1006,312,9913,0,0
1,1,0,0,2016-07-14,1007,312,9913,0,0
1,1,0,0,2017-10-09,1008,321,9913,0,0
1,1,0,0,2018-11-12,1009,321,9913,0,0
1,1,0,0,2015-06-04,1010,314,9913,0,0
1,1,0,0,2016-07-14,1011,314,9913,0,0
1,1,0,0,2016-08-04,1012,314,9913,0,0
0,1,1,0,2017-06-08,1013,1140,9913,0,0
1,1,0,0,2017-06-15,1014,1140,9913,0,0
1,1,0,0,2017-06-23,1015,1140,9913,0,0
1,1,0,0,2017-07-07,1016,1140,9913,0,0
1,1,0,0,2017-07-14,1017,1140,9913,0,0
1,1,0,0,2017-07-21,1018,1140,9913,0,0
1,1,0,0,2017-07-28,1019,1140,9913,0,0
1,1,0,0,2017-08-01,1020,1140,9913,0,0
1,1,0,0,2015-07-16,1021,1101,9913,0,0
1,1,0,0,2015-07-30,1022,1101,9913,0,0
1,1,0,0,2015-09-30,1023,1101,9913,0,0
1,1,0,0,2016-10-11,1024,1121,9913,0,0
1,1,0,0,2016-11-09,1025,1121,9913,0,0
1,1,0,0,2016-12-14,1026,1121,9913,0,0
1,1,0,0,2017-03-15,1027,1121,9913,0,0
1,1,0,0,2017-04-05,1028,1121,9913,0,0
1,1,0,0,2017-05-03,1029,1121,9913,0,0
1,1,0,0,2017-07-05,1030,1121,9913,0,0
1,1,0,0,2017-07-12,1031,1121,9913,0,0
1,1,0,0,2017-08-16,1032,1121,9913,0,0
0,1,1,0,2017-11-08,1033,1121,9913,0,0
1,1,0,0,2018-03-07,1034,1121,9913,0,0
1,1,0,0,2018-04-04,1035,1121,9913,0,0
1,1,0,0,2018-04-11,1036,1121,9913,0,0
1,1,0,0,2018-05-02,1037,1121,9913,0,0
1,1,0,0,2018-05-09,1038,1121,9913,0,0
1,1,0,0,2018-05-16,1039,1121,9913,0,0
1,1,0,0,2018-06-13,1040,1121,9913,0,0
1,1,0,0,2018-07-04,1041,1121,9913,0,0
1,1,0,0,2018-08-01,1042,1121,9913,0,0
1,1,0,0,2018-09-05,1043,1121,9913,0,0
1,1,0,0,2018-09-12,1044,1121,9913,0,0
1,1,0,0,2019-03-13,1045,1121,9913,0,0
1,1,0,0,2015-08-13,1046,1097,9913,0,0
1,1,0,0,2015-09-03,1047,1097,9913,0,0
0,1,1,0,2015-10-01,1048,1097,9913,0,0
0,1,1,0,2015-11-05,1049,1097,9913,0,0
1,1,0,0,2015-12-03,1050,1097,9913,0,0
1,1,0,0,2016-03-03,1051,1097,9913,0,0
1,1,0,0,2016-04-14,1052,1097,9913,0,0
0,1,1,0,2016-08-18,1053,1097,9913,0,0
0,1,1,0,2016-11-03,1054,1097,9913,0,0
