asistencias,citaciones,faltas_con_aviso,faltas_sin_aviso,fecha,id,id_legislador,licencia,pasaje_presidencia
1,1,0,0,2018-08-16,18592,11587,0,0
1,1,0,0,2018-09-04,18593,11587,0,0
1,1,0,0,2018-09-05,18594,11587,0,0
1,1,0,0,2018-09-11,18595,11587,0,0
1,1,0,0,2018-09-11,18596,11587,0,0
1,1,0,0,2018-09-12,18597,11587,0,0
1,1,0,0,2018-09-18,18598,11587,0,0
1,1,0,0,2018-09-18,18599,11587,0,0
1,1,0,0,2018-09-19,18600,11587,0,0
1,1,0,0,2018-10-02,18601,11587,0,0
1,1,0,0,2018-10-03,18602,11587,0,0
0,1,0,0,2018-10-09,18603,11587,1,0
0,1,0,0,2018-10-10,18604,11587,1,0
0,1,0,0,2018-10-10,18605,11587,1,0
0,1,0,0,2018-10-16,18606,11587,1,0
0,1,0,0,2018-10-16,18607,11587,1,0
0,1,0,0,2018-10-17,18608,11587,1,0
0,1,0,0,2018-10-18,18609,11587,1,0
0,1,0,0,2018-10-24,18610,11587,1,0
1,1,0,0,2018-10-25,18611,11587,0,0
1,1,0,0,2018-11-06,18612,11587,0,0
1,1,0,0,2018-11-07,18613,11587,0,0
1,1,0,0,2018-11-13,18614,11587,0,0
1,1,0,0,2018-11-14,18615,11587,0,0
1,1,0,0,2018-11-22,18616,11587,0,0
1,1,0,0,2018-12-04,18617,11587,0,0
0,1,0,0,2018-12-05,18618,11587,1,0
1,1,0,0,2018-12-11,18619,11587,0,0
1,1,0,0,2018-12-11,18620,11587,0,0
1,1,0,0,2018-12-12,18621,11587,0,0
1,1,0,0,2018-12-14,18622,11587,0,0
1,1,0,0,2018-12-20,18623,11587,0,0
1,1,0,0,2018-12-27,18624,11587,0,0
1,1,0,0,2019-03-01,18625,11587,0,0
1,1,0,0,2019-03-06,18626,11587,0,0
1,1,0,0,2019-03-12,18627,11587,0,0
1,1,0,0,2019-03-13,18628,11587,0,0
1,1,0,0,2019-03-29,18629,11587,0,0
1,1,0,0,2015-12-08,18630,11947,0,0
1,1,0,0,2016-03-08,18631,11947,0,0
1,1,0,0,2016-05-03,18632,11947,0,0
1,1,0,0,2016-05-03,18633,11947,0,0
1,1,0,0,2016-05-04,18634,11947,0,0
1,1,0,0,2016-05-18,18635,11947,0,0
1,1,0,0,2016-07-13,18636,11947,0,0
1,1,0,0,2016-08-02,18637,11947,0,0
1,1,0,0,2016-10-05,18638,11947,0,0
1,1,0,0,2016-10-12,18639,11947,0,0
1,1,0,0,2017-03-08,18640,11947,0,0
1,1,0,0,2017-03-15,18641,11947,0,0
1,1,0,0,2017-04-18,18642,11947,0,0
1,1,0,0,2017-04-18,18643,11947,0,0
0,1,0,1,2017-05-10,18644,11947,0,0
1,1,0,0,2017-06-14,18645,11947,0,0
1,1,0,0,2017-07-12,18646,11947,0,0
1,1,0,0,2017-08-03,18647,11947,0,0
1,1,0,0,2017-08-04,18648,11947,0,0
1,1,0,0,2017-10-11,18649,11947,0,0
1,1,0,0,2017-11-08,18650,11947,0,0
1,1,0,0,2017-12-06,18651,11947,0,0
1,1,0,0,2017-12-06,18652,11947,0,0
1,1,0,0,2017-12-11,18653,11947,0,0
1,1,0,0,2017-12-13,18654,11947,0,0
1,1,0,0,2018-03-07,18655,11947,0,0
1,1,0,0,2018-04-10,18656,11947,0,0
1,1,0,0,2018-04-18,18657,11947,0,0
1,1,0,0,2018-04-18,18658,11947,0,0
1,1,0,0,2018-05-09,18659,11947,0,0
1,1,0,0,2018-05-16,18660,11947,0,0
1,1,0,0,2018-06-06,18661,11947,0,0
1,1,0,0,2018-06-13,18662,11947,0,0
1,1,0,0,2018-06-26,18663,11947,0,0
1,1,0,0,2018-07-10,18664,11947,0,0
1,1,0,0,2018-08-15,18665,11947,0,0
1,1,0,0,2018-08-16,18666,11947,0,0
1,1,0,0,2018-08-16,18667,11947,0,0
1,1,0,0,2018-09-05,18668,11947,0,0
1,1,0,0,2018-09-11,18669,11947,0,0
1,1,0,0,2018-09-11,18670,11947,0,0
1,1,0,0,2018-09-12,18671,11947,0,0
1,1,0,0,2018-09-18,18672,11947,0,0
1,1,0,0,2018-09-18,18673,11947,0,0
1,1,0,0,2018-09-19,18674,11947,0,0
1,1,0,0,2018-10-10,18675,11947,0,0
1,1,0,0,2018-10-10,18676,11947,0,0
1,1,0,0,2018-10-17,18677,11947,0,0
1,1,0,0,2018-11-07,18678,11947,0,0
1,1,0,0,2018-11-22,18679,11947,0,0
1,1,0,0,2019-03-06,18680,11947,0,0
1,1,0,0,2019-03-12,18681,11947,0,0
1,1,0,0,2019-03-13,18682,11947,0,0
0,1,1,0,2019-03-29,18683,11947,0,0
1,1,0,0,2015-02-15,18684,11585,0,0
1,1,0,0,2015-03-03,18685,11585,0,0
1,1,0,0,2015-03-04,18686,11585,0,0
1,1,0,0,2015-03-10,18687,11585,0,0
0,1,0,0,2015-03-11,18688,11585,1,0
1,1,0,0,2015-03-17,18689,11585,0,0
1,1,0,0,2015-04-07,18690,11585,0,0
1,1,0,0,2015-04-14,18691,11585,0,0
1,1,0,0,2015-04-15,18692,11585,0,0
1,1,0,0,2015-04-16,18693,11585,0,0
1,1,0,0,2015-05-12,18694,11585,0,0
1,1,0,0,2015-05-13,18695,11585,0,0
1,1,0,0,2015-05-21,18696,11585,0,0
1,1,0,0,2015-06-01,18697,11585,0,0
1,1,0,0,2015-06-02,18698,11585,0,0
1,1,0,0,2015-06-03,18699,11585,0,0
1,1,0,0,2015-06-09,18700,11585,0,0
1,1,0,0,2015-06-10,18701,11585,0,0
1,1,0,0,2015-06-16,18702,11585,0,0
1,1,0,0,2015-06-17,18703,11585,0,0
1,1,0,0,2015-06-18,18704,11585,0,0
0,1,0,0,2015-07-01,18705,11585,1,0
1,1,0,0,2015-07-07,18706,11585,0,0
1,1,0,0,2015-07-08,18707,11585,0,0
1,1,0,0,2015-07-14,18708,11585,0,0
1,1,0,0,2015-07-15,18709,11585,0,0
1,1,0,0,2015-07-23,18710,11585,0,0
1,1,0,0,2015-07-27,18711,11585,0,0
1,1,0,0,2015-08-04,18712,11585,0,0
1,1,0,0,2015-08-05,18713,11585,0,0
1,1,0,0,2015-08-05,18714,11585,0,0
1,1,0,0,2015-08-11,18715,11585,0,0
1,1,0,0,2015-08-12,18716,11585,0,0
1,1,0,0,2015-08-18,18717,11585,0,0
1,1,0,0,2015-08-21,18718,11585,0,0
0,1,0,0,2015-09-01,18719,11585,1,0
1,1,0,0,2015-09-02,18720,11585,0,0
1,1,0,0,2015-09-09,18721,11585,0,0
1,1,0,0,2015-10-06,18722,11585,0,0
1,1,0,0,2015-10-11,18723,11585,0,0
1,1,0,0,2015-10-12,18724,11585,0,0
0,1,0,0,2015-10-13,18725,11585,1,0
1,1,0,0,2015-11-03,18726,11585,0,0
0,1,0,0,2015-11-04,18727,11585,1,0
1,1,0,0,2015-11-10,18728,11585,0,0
1,1,0,0,2015-11-11,18729,11585,0,0
0,1,0,0,2015-11-17,18730,11585,1,0
0,1,0,0,2015-11-18,18731,11585,1,0
1,1,0,0,2015-12-01,18732,11585,0,0
1,1,0,0,2015-12-02,18733,11585,0,0
1,1,0,0,2015-12-08,18734,11585,0,0
1,1,0,0,2015-12-09,18735,11585,0,0
1,1,0,0,2015-12-09,18736,11585,0,0
1,1,0,0,2015-12-16,18737,11585,0,0
1,1,0,0,2015-12-21,18738,11585,0,0
1,1,0,0,2015-12-29,18739,11585,0,0
1,1,0,0,2016-01-01,18740,11585,0,0
1,1,0,0,2016-01-02,18741,11585,0,0
1,1,0,0,2016-02-24,18742,11585,0,0
1,1,0,0,2016-03-01,18743,11585,0,0
0,1,0,0,2016-03-02,18744,11585,1,0
1,1,0,0,2016-03-08,18745,11585,0,0
0,1,0,0,2016-03-09,18746,11585,1,0
1,1,0,0,2016-03-15,18747,11585,0,0
1,1,0,0,2016-03-16,18748,11585,0,0
1,1,0,0,2016-04-05,18749,11585,0,0
1,1,0,0,2016-04-06,18750,11585,0,0
1,1,0,0,2016-04-12,18751,11585,0,0
0,1,0,0,2016-04-13,18752,11585,1,0
0,1,1,0,2016-05-03,18753,11585,0,0
1,1,0,0,2016-05-03,18754,11585,0,0
1,1,0,0,2016-05-04,18755,11585,0,0
1,1,0,0,2016-05-10,18756,11585,0,0
1,1,0,0,2016-05-11,18757,11585,0,0
1,1,0,0,2016-05-17,18758,11585,0,0
1,1,0,0,2016-05-17,18759,11585,0,0
0,1,0,0,2016-05-18,18760,11585,1,0
1,1,0,0,2016-05-31,18761,11585,0,0
1,1,0,0,2016-06-01,18762,11585,0,0
0,1,0,0,2016-06-07,18763,11585,1,0
0,1,0,0,2016-06-07,18764,11585,1,0
0,1,0,0,2016-06-08,18765,11585,1,0
0,1,0,0,2016-06-14,18766,11585,1,0
0,1,0,0,2016-06-14,18767,11585,1,0
1,1,0,0,2016-06-15,18768,11585,0,0
1,1,0,0,2016-06-20,18769,11585,0,0
1,1,0,0,2016-07-05,18770,11585,0,0
1,1,0,0,2016-07-05,18771,11585,0,0
1,1,0,0,2016-07-06,18772,11585,0,0
1,1,0,0,2016-07-06,18773,11585,0,0
1,1,0,0,2016-07-12,18774,11585,0,0
1,1,0,0,2016-07-13,18775,11585,0,0
1,1,0,0,2016-07-27,18776,11585,0,0
1,1,0,0,2016-07-27,18777,11585,0,0
1,1,0,0,2016-08-01,18778,11585,0,0
1,1,0,0,2016-08-02,18779,11585,0,0
1,1,0,0,2016-08-03,18780,11585,0,0
1,1,0,0,2016-08-09,18781,11585,0,0
1,1,0,0,2016-08-10,18782,11585,0,0
1,1,0,0,2016-08-11,18783,11585,0,0
1,1,0,0,2016-08-16,18784,11585,0,0
1,1,0,0,2016-08-17,18785,11585,0,0
1,1,0,0,2016-09-06,18786,11585,0,0
1,1,0,0,2016-09-07,18787,11585,0,0
1,1,0,0,2016-09-13,18788,11585,0,0
1,1,0,0,2016-09-14,18789,11585,0,0
0,1,1,0,2016-09-26,18790,11585,0,0
1,1,0,0,2016-10-04,18791,11585,0,0
1,1,0,0,2016-10-05,18792,11585,0,0
1,1,0,0,2016-10-11,18793,11585,0,0
1,1,0,0,2016-10-11,18794,11585,0,0
1,1,0,0,2016-10-12,18795,11585,0,0
1,1,0,0,2016-10-18,18796,11585,0,0
1,1,0,0,2016-10-19,18797,11585,0,0
1,1,0,0,2016-10-31,18798,11585,0,0
1,1,0,0,2016-11-01,18799,11585,0,0
1,1,0,0,2016-11-08,18800,11585,0,0
1,1,0,0,2016-11-09,18801,11585,0,0
1,1,0,0,2016-11-15,18802,11585,0,0
1,1,0,0,2016-11-16,18803,11585,0,0
0,1,0,0,2016-11-17,18804,11585,1,0
1,1,0,0,2016-11-24,18805,11585,0,0
0,1,0,0,2016-12-06,18806,11585,1,0
1,1,0,0,2016-12-07,18807,11585,0,0
0,1,0,0,2016-12-07,18808,11585,1,0
1,1,0,0,2016-12-13,18809,11585,0,0
1,1,0,0,2016-12-14,18810,11585,0,0
1,1,0,0,2016-12-28,18811,11585,0,0
1,1,0,0,2016-12-28,18812,11585,0,0
1,1,0,0,2017-02-15,18813,11585,0,0
1,1,0,0,2017-03-01,18814,11585,0,0
1,1,0,0,2017-03-07,18815,11585,0,0
1,1,0,0,2017-03-08,18816,11585,0,0
1,1,0,0,2017-03-14,18817,11585,0,0
1,1,0,0,2017-03-15,18818,11585,0,0
0,1,0,0,2017-03-28,18819,11585,1,0
0,1,0,0,2017-04-04,18820,11585,1,0
0,1,0,0,2017-04-05,18821,11585,1,0
1,1,0,0,2017-04-18,18822,11585,0,0
